Long,Lat,globalid,CreationDa,Creator,EditDate,Editor,current_st,species,height,canopy_spr,canopy_s_1,canopy_cov,staining,diameter_b,multiple_d,multidbh_e,d_holes,tree_tag,comment_1,comments_2
-118.4080427,34.61677072,3912ceab-60b3-467d-9ef7-8dd56f7df599,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,20,20,20,25,Yes,17.1,Yes,8.5,10,1971,Remove both limbs by house,
-118.4077942,34.61684687,1f5152b7-903d-4c46-a6d7-1f127bdc4628,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,40,30,20,50,Yes,20,Yes,0,20,1972,Barking chipping,No tag
-118.4078652,34.61660007,3dabb324-b4b6-4e19-b00c-c56a09881b1e,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,35,30,20,59,Yes,19.8,No,0,30,1973,Tree is tagged as 1972,
-118.4123658,34.62029901,2acc76f2-8af4-45fb-a2f6-a13f783bfce4,2021-11-09 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-11-09 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4045956,34.61423381,2ae64915-cb38-45c3-99c4-1ea42885ef1e,2021-12-08 0:00:00,,2021-12-08 0:00:00,,Dead,Quercus_Agrifolia,50,50,45,0,No,34.2,Yes,0,0,1980,,
-118.4103241,34.61619317,0802a884-fe29-4d96-a906-8a49b5ded271,2021-12-08 0:00:00,,2021-12-08 0:00:00,,Dead,,0,0,0,0,,26,,0,50,1982,,
-118.4104962,34.61620033,c2b0fa04-d48c-458d-a471-b155304e7a37,2021-12-08 0:00:00,,2021-12-08 0:00:00,,Dead,,20,0,0,0,,28,No,0,50,1983,,
-118.410535,34.61617309,5d51f4e5-b765-464c-bb5f-28c87c1d9ca7,2021-12-08 0:00:00,,2021-12-08 0:00:00,,Dead,Quercus_Agrifolia,35,30,25,10,No,0,Yes,0,50,1984,,
-118.408715,34.6163497,f8feb066-5829-4040-8d43-cd8be4e2b126,2021-12-08 0:00:00,,2021-12-08 0:00:00,,Dead,,0,0,0,0,,10,,0,15,1985,,
-118.4086807,34.61633574,fe62f124-93b8-472a-894f-767a6a35c25f,2021-12-08 0:00:00,,2021-12-08 0:00:00,,Dead,,0,0,0,0,,10,,0,15,1986,,
-118.4086663,34.61632099,00f32827-8025-47aa-888a-81408e21bbbe,2021-12-08 0:00:00,,2021-12-08 0:00:00,,Dead,,0,0,0,0,,0,,0,20,1987,,
-118.4045749,34.61621444,fbf8c431-27ab-4449-8c43-f32712975825,2021-12-08 0:00:00,,2021-12-08 0:00:00,,Dead,Quercus_Agrifolia,30,20,15,0,No,0,,0,35,1988,Part of maudlin property,
-118.4139737,34.61977576,b81ca10f-a949-49bb-822f-68c86a6be6e9,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,40,20,30,25,Yes,23.9,Yes,19.5,100,1989,,
-118.4139929,34.61986406,a2cf4a08-ffab-4e04-8343-b15edc89d3e6,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,40,20,30,25,Yes,23.9,Yes,19.5,100,1989,Whole tree. Not in original bid,
-118.4141816,34.6203526,a2f3f62b-7818-4ae9-a6b3-e7c942249e9d,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,35,30,25,30,Yes,0,Yes,0,50,1990,Not in original bid. Whole tree removal,
-118.4141942,34.62025474,0d3a8768-49a5-428e-8f03-32c0bfc3c701,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,40,35,30,35,Yes,0,Yes,0,30,1991,Whole tree. Need to verify with homeowner. Not in original bid,
-118.4021068,34.62831579,7a4f3945-74ae-4e93-90d0-db4fc0fc4052,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,Quercus_Agrifolia,40,20,30,40,No,0,,0,0,0,,
-118.4021651,34.62820821,c7f0f8bd-a69b-4471-98d7-126dbda3a6c6,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,40,30,30,35,No,0,,0,1,0,,
-118.40209,34.62819932,cc9592f9-8944-4ba5-896b-cd497682db3a,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,40,25,30,30,No,0,,0,0,0,,
-118.4020168,34.62817057,2c00954d-6212-4bc8-aad2-9e0f50b1c143,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,45,35,35,40,No,0,,0,0,0,,
-118.4020251,34.62825037,d6c68fb3-3f89-4da1-bf5c-5b0def50aa32,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,45,35,40,50,No,0,,0,0,0,,
-118.4017608,34.62813834,66448341-e861-4c10-8a70-b6caf56c53a7,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,40,45,45,60,No,0,Yes,0,0,0,,
-118.4020159,34.62803768,079b3635-3c59-4203-9b20-1e610c510ef2,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,40,45,50,65,No,0,Yes,0,3,0,,
-118.4021487,34.62799396,215983fc-78ca-4374-9a74-504f6b0a5b2a,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,40,30,35,50,No,0,Yes,0,11,0,,
-118.4022534,34.62801182,5af1e4cb-bb96-422f-bd3c-006fd2e01603,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,35,20,20,20,Yes,30.1,,0,50,1992,,
-118.4022161,34.62799945,61654c99-5afe-442a-b852-da2a92a157ba,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,,20,10,15,10,,0,,0,1,0,,
-118.4022831,34.62803784,b97e6179-c29f-4d88-bde2-4026454c1fe0,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,40,30,45,45,Yes,0,Yes,0,22,0,Could be removed ?,
-118.4022698,34.62813214,6c485660-bbf1-4eae-b8bd-1b6fb7d70c8e,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,Quercus_Agrifolia,35,20,20,30,,0,,0,0,0,,
-118.4023707,34.62812594,c58ad67e-1943-432c-9f72-24c76fe628f6,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,35,25,20,40,No,0,,0,3,0,,
-118.4022884,34.62872876,33d320de-dd58-4f48-8bc7-29f6dd5f04cd,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Dead,Quercus_Agrifolia,30,0,0,0,,20.8,,0,50,1993,,
-118.4023869,34.62887566,e7b04378-3cfb-492d-a6dd-ae67677ef99b,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,1,0,,
-118.4023264,34.62870827,329fa971-f1d8-4788-b587-96bb7b41965b,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,30,35,30,10,No,0,,0,1,0,,
-118.4023209,34.6287317,db4b86d6-70e6-4f1d-abb8-8d82c729d113,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,35,30,25,30,Yes,0,,0,8,0,,
-118.4022985,34.62867164,6110742f-2e6a-4e3e-bded-070a8ed4e6e9,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,30,35,40,40,,0,,0,5,0,,
-118.4196823,34.61775844,536788db-c311-4b17-ab6d-5b474cae8e85,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,0,0,0,0,Yes,0,,0,2,0,,
-118.419814,34.61773833,bdd5950f-8935-4c56-b60a-7a748ae654d9,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,,0,0,0,0,,0,,0,1,0,,
-118.4198419,34.61777504,14065c23-c3e7-4417-a8b5-61e494af8f43,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4195703,34.61768074,78d42859-1427-4345-b46f-b34b4c187a5a,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4195792,34.61768783,015d3318-0dbf-40d2-836b-0c79c86a7687,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,35,30,25,55,,0,,0,20,0,,
-118.4196186,34.61763687,a6955074-a0d7-4bf9-9316-2ae4858b3379,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,20,15,50,45,,0,,0,5,0,,
-118.4195858,34.61758708,3ad24d54-b2f6-4bd5-a719-97e1a25e4b55,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4196863,34.61755569,c902de1d-3120-4bdd-9a00-24894ab734a2,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4196381,34.61753578,c3d4751c-b35b-4b77-b941-1a811562d95c,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,Yes,0,,0,0,0,,
-118.4196812,34.61763783,fd349657-d4ec-411c-ba50-5b335cb4abe4,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,35,20,20,20,Yes,25,No,0,100,0,,
-118.4196903,34.61765811,6cb3793e-89f7-44b6-9e6a-b80ce7e08b9a,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,,0,0,0,0,,0,,0,8,0,,
-118.4197735,34.61761344,1fe82e15-d071-48a0-b295-5ad43dc169bf,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4196955,34.61750648,d439016c-891b-42cb-849d-73581c572ac7,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4197454,34.61748733,aea87187-f8e1-4988-a32c-192b54c420ee,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,,0,0,0,0,,0,,0,5,0,,
-118.4197474,34.61743448,3eaf1b73-e51f-417f-a5e9-db0975edb499,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,,0,0,0,0,,0,,0,25,0,,
-118.4199269,34.61753088,5793fe92-f201-409f-aa9e-f4f93e90c266,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,0,0,0,0,Yes,0,,0,10,0,,
-118.4199546,34.61758117,d0bc80a8-510b-4d2d-a85f-cbd231f62168,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4200582,34.61754269,7079615b-5738-4850-a08d-96ab9900d2d4,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4200844,34.61751621,6ba28f68-63aa-42d6-9dd0-73c4e3eda5fb,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,1,0,,
-118.419979,34.6174766,5f92c3ab-fcf8-4d49-9f8e-ccf803a55b58,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,,0,0,0,0,,0,,0,7,0,,
-118.4199612,34.61743549,ff67a2e5-7c35-49f3-a4b8-50a34010a785,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,,0,0,0,0,,0,,0,2,0,,
-118.4199514,34.6174181,7b171512-df30-490d-8355-850a6178d875,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,1,0,,
-118.4199102,34.61733642,470aeb28-2ad3-4444-acda-c448e09f4ff2,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,30,25,25,25,Yes,0,,0,50,0,,
-118.4199178,34.61733935,16fe472f-68d6-461c-a939-8fa71546a566,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Dead,Quercus_Agrifolia,20,0,0,0,No,12,,0,20,1994,Not in original bid,
-118.4199382,34.61730896,b1215c50-5c78-41c2-b7cf-64fb0838b146,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,20,25,20,25,Yes,13,Yes,0,50,1995,,
-118.4198181,34.61740992,5e933b04-bfb3-44a7-b00d-e447c6a36942,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4198318,34.61740624,3af84a65-491b-4ab2-a7d1-8fe5b989c3f3,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,,0,0,0,0,,0,,0,6,0,,
-118.4198594,34.61746826,a7a4049b-ed14-42b7-ad5a-5d77f50eaaf8,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,1,0,,
-118.4197411,34.61760585,fa2cb0e5-d81d-4c6c-9db4-7e9c2918199b,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,35,20,20,20,Yes,25,No,0,100,1996,,
-118.4044692,34.61819745,ebfd2485-1023-46a2-819d-0de10c661a04,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Dead,Quercus_Agrifolia,15,0,0,0,No,0,,0,25,1998,,
-118.4023217,34.61788195,c09c947a-141c-44b5-8f6d-b565eac630b1,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Dead,Quercus_Agrifolia,55,40,35,30,No,26,Yes,0,100,1999,Remove 2 dead trunks,
-118.3969244,34.61462521,0207acb7-eb7f-4fff-a7f4-945598176e6f,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,35,20,30,50,Yes,27.2,,0,9,1917,,
-118.4022636,34.62820854,bbd971b7-1e75-479f-a001-e6515d8fb56c,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,1,0,,
-118.4022396,34.62837135,8ddacadf-63f3-447f-9708-e531f914b94f,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4080539,34.61696204,d19becc6-295e-470f-b645-ef3dbb3c77e5,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_to_be_monitored,,0,0,0,0,,0,,0,3,0,,
-118.4079816,34.61688828,594f49f3-ac61-4393-98de-62aecb9dd825,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4080166,34.61689226,cf7a5a70-6dda-4dee-955f-8cd77f09699f,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4081858,34.61672211,9c0c4531-10c3-48c3-899a-30d02721822f,2021-12-22 0:00:00,,2021-12-22 0:00:00,,Inspected_No_Action,,0,0,0,0,,0,,0,1,0,,
-118.3968796,34.63042417,2da6b8ac-5fe6-4262-bd80-fa4a55dbb013,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Dead,Quercus_Agrifolia,25,15,15,0,No,15.1,,0,100,2032,,
-118.3968546,34.63023615,379019e3-da71-4212-85ed-b95c12ce24e2,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,30,25,20,30,Yes,21.3,,0,25,2031,,
-118.4123967,34.62058351,b6ba1510-26aa-43f0-bb78-0ae17c03f190,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Dead,Quercus_Agrifolia,40,50,55,0,Yes,51.5,,0,10,2001,,
-118.4157348,34.61842086,3b9edccd-4754-4f11-aa33-62b1e48fa925,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Dead,Quercus_Agrifolia,40,40,40,0,,0,,0,100,2000,Please leave rounds,
-118.4149119,34.61958432,6bd0ee4f-ed08-4ace-9081-668f95e19f32,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_No_Action,Quercus_Agrifolia,25,20,25,50,,0,,0,5,0,,
-118.4149713,34.61952652,cbe0cafb-68bc-4630-b52e-5d4a92ce42b6,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,1,0,,
-118.415089,34.61915097,413c3ac6-4d75-47ca-b6c7-8ccaf68ecb75,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,35,25,20,20,Yes,0,,0,10,0,,
-118.4151915,34.61901338,3ad9d7a9-fd63-433d-8eda-932b4eaf468a,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,20,20,20,60,Yes,0,,0,10,0,,
-118.415221,34.61900936,c5c0563b-a4e7-4559-a171-f9977e51693a,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,0,0,0,0,,0,,0,4,0,,
-118.4151524,34.6189698,372b574c-4bdd-4eee-9b33-727a8e218afb,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,0,0,0,0,,0,,0,5,0,,
-118.4072973,34.61734819,503bce12-382d-436d-8bb2-a54cf2388061,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Dead,Quercus_Agrifolia,50,25,30,0,Yes,23.8,No,0,100,1976,Bark chipping awat,
-118.4068669,34.61748716,6154f62a-79d6-4825-9ea6-59a02eb2b7d9,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,30,20,15,25,Yes,15,,0,16,2003,,
-118.4068629,34.61753578,37ce75e1-2753-468b-83e3-e05f35b87ed1,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_to_be_monitored,Quercus_Agrifolia,25,20,15,30,Yes,14,,0,1,0,,
-118.4070396,34.61754269,b4296c9b-5f66-4ac8-a308-bb1e960b5628,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,20,15,20,30,Yes,16,No,0,50,2002,,
-118.4074778,34.6171596,c55b9240-4fa9-4657-8000-a3bdcebebb32,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,35,30,20,30,Yes,0,,0,10,1979,,
-118.4075391,34.61734756,e320b211-ce4a-4ba4-8162-c5d79346d650,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,,0,0,0,0,,0,,0,0,1978,,
-118.4079014,34.6173611,b5068d5a-99d1-44a7-ab45-c3f4964db4c2,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,,0,0,0,0,,0,,0,0,1977,,
-118.4072826,34.61755787,2f420a0d-0866-4b4c-9ec7-f67f477894a6,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,40,30,30,10,No,22.4,,0,30,2010,,
-118.407272,34.61752434,daf3f74e-c7a1-4bf2-8687-4d39b9253d20,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Dead,Quercus_Agrifolia,45,30,20,40,No,26,,0,50,2009,,
-118.4067402,34.61749546,7f91d48d-bcaf-45f3-84c7-2311695d77dc,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,20,15,15,25,Yes,9.5,,0,10,2011,,
-118.4068103,34.61738084,e81ca2b7-28de-42dd-af15-5be713d126fb,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Dead,Quercus_Agrifolia,25,20,15,10,Yes,12.1,,0,20,2012,,
-118.4068162,34.61728411,4019df4a-dd41-421d-8d12-87fe43714269,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,10,0,0,0,Yes,10,,0,25,2013,,
-118.4068206,34.61713236,89b49e41-e576-4045-9016-b457f5edb4fe,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,30,25,30,50,,11.4,,0,15,2014,,
-118.4069051,34.61717217,4ee90c36-ef75-463d-99d1-5ed3eb983635,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,40,30,25,50,Yes,23.1,,0,20,2015,,
-118.3968563,34.61311406,d28a2d16-a48c-4fd5-97ba-11abdc9c7db0,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,,0,0,0,0,,0,,0,0,2016,Remove only the limb over home,
-118.3980849,34.61150365,06291eef-8efd-4e97-81d3-50fb02a98880,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,30,20,15,35,Yes,16,,0,25,2033,Trunk only,
-118.3979763,34.63048392,39c37977-6fe3-4267-a64d-fef0ed48283c,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,15,10,10,25,,0,,0,15,0,,
-118.4157497,34.61795881,c748d9b9-2e5a-4008-89d0-8ac644d237cd,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,35,35,40,30,Yes,25,Yes,23,20,2022,Both Trunks,
-118.4153742,34.61777118,f179d6b9-7b84-4ec9-8ac4-e6c799e0dd44,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,35,30,35,40,Yes,22,Yes,23,25,2021,Both Trunks,
-118.4146993,34.61851423,fee2b59b-d933-451d-b257-e2fa4674700c,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,35,20,25,30,No,19,,0,10,2020,,
-118.4147272,34.61858845,9c2d4cca-e837-41d4-bf3d-77b04b15411a,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,35,25,35,35,Yes,29,No,0,15,2019,,
-118.4145542,34.61864253,6f3168f6-fbde-40a0-9682-e5d238557c1e,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,45,35,40,35,,32,No,0,20,2018,,
-118.4103198,34.619213,29d03032-bd72-4f98-8f18-a0494e9cdbff,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Dead,Quercus_Agrifolia,35,20,15,25,No,16.5,No,0,10,2026,,
-118.4103493,34.61919203,44d4c3a9-d179-4fcc-b7e3-298603a9f16a,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,20,15,20,30,Yes,13.2,Yes,0,10,2024,,
-118.4102957,34.61927701,3c35523a-9211-4c9d-9f3b-a1d3c86f45b0,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,40,30,35,25,Yes,27.7,Yes,25.5,19,2025,,
-118.4102783,34.61912912,8894cdda-fd1d-4153-bb33-a36b0b527f41,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Dead,Quercus_Agrifolia,35,20,25,10,Yes,16,Yes,13,25,2023,,
-118.4120178,34.61853839,6946e68e-e274-4e89-8ac0-d0136633d8fb,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,40,35,30,0,,40,,0,40,2035,,
-118.4181054,34.61874579,0b036233-8052-47c4-966d-ae9e67730850,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,25,20,20,20,Yes,0,,0,15,2030,,
-118.4179445,34.61887602,609b6b7f-0186-4285-9580-6f72456d46b9,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,35,20,15,10,Yes,0,,0,15,2029,,
-118.4179257,34.61882967,f774d3c2-d495-4748-b9be-da85d5242af4,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,30,25,20,25,Yes,15,,0,15,2027,,
-118.4178587,34.61886057,05b8438b-3b31-4b77-a8f8-3503fd51f5e6,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,25,25,20,30,Yes,18,No,0,16,2028,,
-118.4107714,34.62413644,599bb820-ca7c-40bd-b5e6-d1f32b56d3f8,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Dead,Quercus_Agrifolia,0,0,0,0,No,18,,0,10,2201,,
-118.40966,34.62368198,c945d1fa-d0b1-47ad-80ab-f62c007a540c,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Dead,Quercus_Agrifolia,0,0,0,0,,0,,0,10,2205,No in og big,
-118.4137787,34.61913998,506a3ffc-eb71-4ceb-a751-3bab91b2a1ea,1900-01-00 0:00:00,,1900-01-00 0:00:00,,Inspected_To_be_removed,Quercus_Agrifolia,0,0,0,0,,12,No,0,20,2036,,
